REGION_CLASS	REGION_MEMBER	USED_MEMBER	USED_CLASS	SOURCE_TYPE
net.sf.colossus.client.Client	createAI(java.lang.String)	LOGGER	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	createAI(java.lang.String)	FINEST	java.util.logging.Level	SOURCE
net.sf.colossus.client.Client	createAI(java.lang.String)	anyAI	net.sf.colossus.common.Constants	SOURCE
net.sf.colossus.client.Client	createAI(java.lang.String)	LOGGER	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	createAI(java.lang.String)	aiPackage	net.sf.colossus.common.Constants	SOURCE
net.sf.colossus.client.Client	createAI(java.lang.String)	autoplayAI	net.sf.colossus.common.Constants	SOURCE
net.sf.colossus.client.Client	createAI(java.lang.String)	aiPackage	net.sf.colossus.common.Constants	SOURCE
net.sf.colossus.client.Client	createAI(java.lang.String)	LOGGER	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	createAI(java.lang.String)	aiPackage	net.sf.colossus.common.Constants	SOURCE
net.sf.colossus.client.Client	createAI(java.lang.String)	this	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	createAI(java.lang.String)	LOGGER	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	createAI(java.lang.String)	SEVERE	java.util.logging.Level	SOURCE
net.sf.colossus.client.Client	createAI(java.lang.String)	owningPlayer	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	createAI(java.lang.String)	this	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	appendToConnectionLog(java.lang.String)	gui	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	appendToConnectionLog(java.lang.String)	gui	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	isSctAlreadyDown()	connection	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	isRemote()	localServer	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	isSpectator()	spectator	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	needsWatchdog()	options	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	needsWatchdog()	inactivityTimeout	net.sf.colossus.common.Options	SOURCE
net.sf.colossus.client.Client	hasWatchdog()	gui	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	setClockTicking(boolean)	clockIsTicking	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	isClockTicking()	clockIsTicking	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	isTheInternalSpectator()	internalSpectator	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	isAutoplayActive()	autoplay	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	getAutoplay()	autoplay	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	getAutoSplit()	autoplay	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	isAlive()	owningPlayer	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	isAlive()	owningPlayer	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	isAlive()	playerAlive	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	isAlive()	playerAlive	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	isPaused()	paused	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	setCurrentLegionMarkerId(java.lang.String)	currentLegionMarkerId	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	getCurrentLegionMarkerId()	currentLegionMarkerId	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	setPauseState(boolean)	LOGGER	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	setPauseState(boolean)	paused	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	setPauseState(boolean)	localServer	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	setPauseState(boolean)	paused	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	enforcedDisconnect()	connection	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	enforcedDisconnectByServer()	localServer	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	enforcedDisconnectByServer()	owningPlayer	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	isConnected()	previousConn	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	abandonCurrentConnection()	lastMsgNr	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	abandonCurrentConnection()	previousConn	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	abandonCurrentConnection()	connection	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	abandonCurrentConnection()	previousConn	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	abandonCurrentConnection()	LOGGER	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	abandonCurrentConnection()	lastMsgNr	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	tryReconnect(boolean)	LOGGER	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	tryReconnect(boolean)	previousConn	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	tryReconnect(boolean)	LOGGER	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	tryReconnect(boolean)	MAX_RECONNECT_ATTEMPTS	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	tryReconnect(boolean)	RECONNECT_RETRY_INTERVAL	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	tryReconnect(boolean)	MAX_RECONNECT_ATTEMPTS	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	tryReconnect(boolean)	RECONNECT_RETRY_INTERVAL	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	tryReconnect(boolean)	gotDisposeAlready	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	tryReconnect(boolean)	connection	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	tryReconnect(boolean)	this	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	tryReconnect(boolean)	server	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	tryReconnect(boolean)	this	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	tryReconnect(boolean)	connection	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	tryReconnect(boolean)	connection	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	tryReconnect(boolean)	this	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	tryReconnect(boolean)	connection	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	tryReconnect(boolean)	previousConn	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	tryReconnect(boolean)	connection	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	tryReconnect(boolean)	lastMsgNr	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	tryReconnect(boolean)	syncRequestCounter	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	tryReconnect(boolean)	LOGGER	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	tryReconnect(boolean)	gui	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	guiTriggeredTryReconnect()	LOGGER	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	setConnectAttemptsRoundCompleted()	oneConnectAttemptsRoundMutex	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	setConnectAttemptsRoundCompleted()	oneConnectAttemptsRound	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	isConnectRoundOngoing()	oneConnectAttemptsRoundMutex	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	isConnectRoundOngoing()	oneConnectAttemptsRound	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	fireOneReconnectRunnable(boolean)	oneConnectAttemptsRoundMutex	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	fireOneReconnectRunnable(boolean)	oneConnectAttemptsRound	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	fireOneReconnectRunnable(boolean)	oneConnectAttemptsRound	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	fireOneReconnectRunnable(boolean)	oneConnectAttemptsRound	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	tellSyncCompleted(int)	LOGGER	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	tellSyncCompleted(int)	lastMsgNr	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	tellSyncCompleted(int)	previousConn	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	tellSyncCompleted(int)	gui	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	tellSyncCompleted(int)	gui	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	mulligan()	gui	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	mulligan()	tookMulligan	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	mulligan()	server	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	requestExtraRoll()	server	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	tookMulligan()	tookMulligan	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	requestExtraRollApproval(java.lang.String,int)	LOGGER	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	requestExtraRollApproval(java.lang.String,int)	LOGGER	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	requestExtraRollApproval(java.lang.String,int)	gui	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	requestExtraRollApproval(java.lang.String,int)	gui	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	sendExtraRollRequestResponse(boolean,int)	server	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	askSuspendConfirmation(java.lang.String,int)	LOGGER	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	askSuspendConfirmation(java.lang.String,int)	autoplay	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	askSuspendConfirmation(java.lang.String,int)	LOGGER	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	askSuspendConfirmation(java.lang.String,int)	LOGGER	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	askSuspendConfirmation(java.lang.String,int)	gui	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	suspendResponse(boolean)	game	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	suspendResponse(boolean)	LOGGER	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	suspendResponse(boolean)	server	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	suspendResponse(boolean)	LOGGER	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	suspendResponse(boolean)	LOGGER	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	suspendResponse(boolean)	server	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	doCheckServerConnection()	server	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	doCheckAllConnections(java.lang.String)	server	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	relayedPeerRequest(java.lang.String)	LOGGER	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	relayedPeerRequest(java.lang.String)	owningPlayer	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	relayedPeerRequest(java.lang.String)	this	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	relayedPeerRequest(java.lang.String)	server	net.sf.colossus.client.Client	SOURCE
net.sf.colossus.client.Client	serverConfirmsConnection()	gui	net.sf.colossus.client.Client	SOURCE
