id	class	method	parent	flags	annotations	visibility	non-primitive-return	path
31	net.sf.colossus.client.Client	isConnectRoundOngoing()	0	[]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
32	net.sf.colossus.client.Client	fireOneReconnectRunnable(boolean)	0	[false]		private	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
33	net.sf.colossus.client.Client$1	run()	34	[]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
35	net.sf.colossus.client.Client	tellSyncCompleted(int)	36	[false]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
37	net.sf.colossus.client.Client	mulligan()	0	[]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
38	net.sf.colossus.client.Client	requestExtraRoll()	0	[]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
39	net.sf.colossus.client.Client	tookMulligan()	0	[]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
40	net.sf.colossus.client.Client	requestExtraRollApproval(java.lang.String,int)	41	[false, false]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
42	net.sf.colossus.client.Client	sendExtraRollRequestResponse(boolean,int)	0	[false, false]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
43	net.sf.colossus.client.Client	askSuspendConfirmation(java.lang.String,int)	44	[false, false]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
45	net.sf.colossus.client.Client	suspendResponse(boolean)	0	[false]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
46	net.sf.colossus.client.Client	doCheckServerConnection()	0	[]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
47	net.sf.colossus.client.Client	doCheckAllConnections(java.lang.String)	0	[false]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
48	net.sf.colossus.client.Client	relayedPeerRequest(java.lang.String)	49	[false]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
50	net.sf.colossus.client.Client	serverConfirmsConnection()	51	[]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
52	net.sf.colossus.client.Client	peerRequestReceivedBy(java.lang.String,int)	53	[false, false]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
54	net.sf.colossus.client.Client	peerRequestProcessedBy(java.lang.String)	55	[false]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
56	net.sf.colossus.client.Client	locallyInitiateSaveGame(java.lang.String)	0	[false]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
57	net.sf.colossus.client.Client	initiateSuspend(boolean)	0	[false]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
58	net.sf.colossus.client.Client	getFailed()	0	[]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
59	net.sf.colossus.client.Client	engage(net.sf.colossus.variant.MasterHex)	0	[false]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
60	net.sf.colossus.client.Client	getMyEngagedLegion()	0	[]		public	true	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
61	net.sf.colossus.client.Client	concede()	0	[]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
62	net.sf.colossus.client.Client	concede(net.sf.colossus.game.Legion)	0	[false]		private	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
63	net.sf.colossus.client.Client	doNotConcede(net.sf.colossus.game.Legion)	0	[false]		private	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
64	net.sf.colossus.client.Client	fight(net.sf.colossus.variant.MasterHex)	0	[false]		private	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
65	net.sf.colossus.client.Client	setEngagementStartupOngoing(boolean)	0	[false]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
66	net.sf.colossus.client.Client	tellEngagement(net.sf.colossus.variant.MasterHex,net.sf.colossus.game.Legion,net.sf.colossus.game.Legion)	67	[false, false, false]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
68	net.sf.colossus.client.Client	tellEngagementResults(net.sf.colossus.game.Legion,java.lang.String,int,int)	69	[false, false, false, false]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
70	net.sf.colossus.client.Client	withdrawFromGame()	0	[]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
71	net.sf.colossus.client.Client	tellMovementRoll(int,java.lang.String)	72	[false, false]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
73	net.sf.colossus.client.Client	tellWhatsHappening(java.lang.String)	74	[false]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
75	net.sf.colossus.client.Client	kickPhase()	76	[]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
77	net.sf.colossus.client.Client	kickMoves()	0	[]		private	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
78	net.sf.colossus.client.Client	doAutoMoves()	0	[]		private	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
79	net.sf.colossus.client.Client	syncOption(java.lang.String,java.lang.String)	80	[false, false]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
81	net.sf.colossus.client.Client	getNumPlayers()	82	[]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
83	net.sf.colossus.client.Client	updatePlayerInfo(java.util.List)	84	[false]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
85	net.sf.colossus.client.Client	canHandleChangedValuesOnlyStyle()	86	[]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
87	net.sf.colossus.client.Client	updateChangedPlayerValues(java.lang.String,java.lang.String)	88	[false, false]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
89	net.sf.colossus.client.Client	getOwningPlayer()	0	[]		public	true	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
90	net.sf.colossus.client.Client	setColor(net.sf.colossus.game.PlayerColor)	91	[false]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
92	net.sf.colossus.client.Client	updateCreatureCount(net.sf.colossus.variant.CreatureType,int,int)	93	[false, false, false]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
94	net.sf.colossus.client.Client	setClosedByServer()	0	[]		package	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
95	net.sf.colossus.client.Client	disposeClientOriginated()	0	[]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
96	net.sf.colossus.client.Client	disposeClient()	97	[]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
98	net.sf.colossus.client.Client	disposeWholeClient()	0	[]		private	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
99	net.sf.colossus.client.Client	decideWhetherClose()	0	[]		private	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
100	net.sf.colossus.client.Client	disposeAll()	0	[]		private	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
101	net.sf.colossus.client.Client	doAdditionalCleanup()	0	[]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
102	net.sf.colossus.client.Client	leaveCarryMode()	0	[]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
103	net.sf.colossus.client.Client	doneWithBattleMoves()	0	[]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
104	net.sf.colossus.client.Client	getActiveBattleUnits()	0	[]		public	true	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
105	net.sf.colossus.client.Client	sansLordAutoBattleApplies()	0	[]		private	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
106	net.sf.colossus.client.Client	getInactiveBattleUnits()	0	[]		public	true	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
107	net.sf.colossus.client.Client	aiDoneWithStrikes()	0	[]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
108	net.sf.colossus.client.Client	doneWithStrikes(boolean)	0	[false]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
109	net.sf.colossus.client.Client	makeForcedStrikes()	0	[]		private	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
110	net.sf.colossus.client.Client	strikeMakeForcedStrikes(boolean)	0	[false]		private	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
111	net.sf.colossus.client.Client	doAutoStrikes()	0	[]		private	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
112	net.sf.colossus.client.Client	getLegion(java.lang.String)	0	[false]		public	true	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
113	net.sf.colossus.client.Client	removeLegion(net.sf.colossus.game.Legion)	114	[false]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
115	net.sf.colossus.client.Client	getLegionHeight(java.lang.String)	0	[false]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
116	net.sf.colossus.client.Client	setLegionStatus(net.sf.colossus.game.Legion,boolean,boolean,net.sf.colossus.game.EntrySide,net.sf.colossus.variant.CreatureType)	117	[false, false, false, false, false]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
118	net.sf.colossus.client.Client	getLegionImageNames(net.sf.colossus.game.Legion)	119	[false]		public	true	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
120	net.sf.colossus.client.Client	getLegionCreatureCertainties(net.sf.colossus.game.Legion)	121	[false]		public	true	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
122	net.sf.colossus.client.Client	addCreature(net.sf.colossus.game.Legion,net.sf.colossus.variant.CreatureType,java.lang.String)	123	[false, false, false]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
124	net.sf.colossus.client.Client	removeCreature(net.sf.colossus.game.Legion,net.sf.colossus.variant.CreatureType,java.lang.String)	125	[false, false, false]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
126	net.sf.colossus.client.Client	revealCreatures(net.sf.colossus.game.Legion,java.util.List,java.lang.String)	127	[false, false, false]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
128	net.sf.colossus.client.Client	revealEngagedCreatures(net.sf.colossus.game.Legion,java.util.List,boolean,java.lang.String)	129	[false, false, false, false]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
130	net.sf.colossus.client.Client	removeDeadBattleChits()	131	[]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
132	net.sf.colossus.client.Client	placeNewChit(java.lang.String,boolean,int,net.sf.colossus.variant.BattleHex)	133	[false, false, false, false]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
134	net.sf.colossus.client.Client	chooseBestPotentialRecruit(net.sf.colossus.client.LegionClientSide,net.sf.colossus.variant.MasterHex,java.util.List)	0	[false, false, false]		public	true	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
135	net.sf.colossus.client.Client	getGUI()	0	[]		public	true	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
136	net.sf.colossus.client.Client	tellReplay(boolean,int)	137	[false, false]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
138	net.sf.colossus.client.Client	isReplayOngoing()	0	[]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
139	net.sf.colossus.client.Client	tellRedo(boolean)	140	[false]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
141	net.sf.colossus.client.Client	isRedoOngoing()	0	[]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
142	net.sf.colossus.client.Client	isReplayBeforeRedo()	0	[]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
143	net.sf.colossus.client.Client	confirmWhenCaughtUp()	144	[]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
145	net.sf.colossus.client.Client	confirmRelayedPeerRequest(java.lang.String)	0	[false]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
146	net.sf.colossus.client.Client	initBoard()	147	[]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
148	net.sf.colossus.client.Client	setEventExecutor(net.sf.colossus.client.EventExecutor)	0	[false]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
149	net.sf.colossus.client.Client	getEventExecutor()	0	[]		public	true	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
150	net.sf.colossus.client.Client	setPlayerName(java.lang.String)	151	[false]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
152	net.sf.colossus.client.Client	createSummonAngel(net.sf.colossus.game.Legion)	153	[false]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
154	net.sf.colossus.client.Client	askAcquireAngel(net.sf.colossus.game.Legion,java.util.List)	155	[false, false]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
156	net.sf.colossus.client.Client	acquireAngelCallback(net.sf.colossus.game.Legion,net.sf.colossus.variant.CreatureType)	0	[false, false]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
157	net.sf.colossus.client.Client	chooseWhetherToTeleport(net.sf.colossus.variant.MasterHex)	0	[false]		private	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
158	net.sf.colossus.client.Client	askChooseStrikePenalty(java.util.List)	159	[false]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
160	net.sf.colossus.client.Client	assignStrikePenalty(java.lang.String)	0	[false]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
161	net.sf.colossus.client.Client	tellPlayerElim(net.sf.colossus.game.Player,net.sf.colossus.game.Player)	162	[false, false]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
163	net.sf.colossus.client.Client	tellGameOver(java.lang.String,boolean,boolean)	164	[false, false, false]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
165	net.sf.colossus.client.Client	doFight(net.sf.colossus.variant.MasterHex)	0	[false]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
166	net.sf.colossus.client.Client	askConcede(net.sf.colossus.game.Legion,net.sf.colossus.game.Legion)	167	[false, false]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
168	net.sf.colossus.client.Client	askFlee(net.sf.colossus.game.Legion,net.sf.colossus.game.Legion)	169	[false, false]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
170	net.sf.colossus.client.Client	inactivityAutoFleeOrConcede(boolean)	0	[false]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
171	net.sf.colossus.client.Client	answerFlee(net.sf.colossus.game.Legion,boolean)	0	[false, false]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
172	net.sf.colossus.client.Client	answerConcede(net.sf.colossus.game.Legion,boolean)	0	[false, false]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
173	net.sf.colossus.client.Client	askNegotiate(net.sf.colossus.game.Legion,net.sf.colossus.game.Legion)	174	[false, false]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
175	net.sf.colossus.client.Client	tellProposal(java.lang.String)	176	[false]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
177	net.sf.colossus.client.Client	negotiateCallback(net.sf.colossus.game.Proposal,boolean)	0	[false, false]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
178	net.sf.colossus.client.Client	makeProposal(net.sf.colossus.game.Proposal)	0	[false]		private	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
179	net.sf.colossus.client.Client	tellSlowResults(int,int)	180	[false, false]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
181	net.sf.colossus.client.Client	tellStrikeResults(int,int,int,java.util.List,int,boolean,boolean,int,java.util.Set)	182	[false, false, false, false, false, false, false, false, false]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
183	net.sf.colossus.client.Client	nak(java.lang.String,java.lang.String)	184	[false, false]		public	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
185	net.sf.colossus.client.Client	recoverFromNak(java.lang.String,java.lang.String)	0	[false, false]		private	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
186	net.sf.colossus.client.Client	pickCarries(int,java.util.Set)	0	[false, false]		private	false	 /Users/kknock/RIPLE/taint/injection-experiment-gradle/colossus/src/main/java/net/sf/colossus/client/Client.java
